41	66	103
240	225	198
128	152	187
9	49	93
9	49	92
5	44	87
164	156	148
241	221	189
127	151	189
132	154	184
138	158	185
46	73	113
65	92	132
48	72	110
167	157	147
111	110	115
76	76	83
111	142	189
130	154	185
134	150	183
45	71	108
7	48	92
7	46	90
174	161	149
139	128	120
85	84	91
101	98	101
245	228	200
122	149	189
123	150	189
126	152	188
131	153	184
132	152	182
127	146	174
99	116	149
47	72	109
163	148	134
133	127	128
70	73	84
243	226	199
132	150	180
49	76	119
115	114	116
98	96	104
88	91	101
119	147	190
54	77	116
54	79	120
18	57	100
6	48	90
148	135	124
130	125	122
112	110	110
229	215	192
129	147	177
61	82	119
47	74	111
130	126	125
109	107	113
114	144	190
130	152	189
132	154	184
132	149	179
86	106	141
55	82	122
40	67	102
175	162	150
242	225	197
121	149	189
129	153	187
11	50	94
116	145	190
131	153	185
72	65	57
37	38	37
27	26	32
59	61	71
244	228	203
134	151	181
6	48	91
243	226	197
122	150	189
125	150	190
128	153	189
129	153	187
47	73	111
24	65	109
5	47	92
52	42	33
50	45	39
127	122	121
25	23	31
128	152	189
129	148	179
67	88	122
51	76	116
181	166	151
164	154	143
59	57	52
104	102	109
141	152	156
102	100	105
43	40	49
133	154	183
56	85	126
13	54	98
5	48	90
5	41	84
32	32	31
120	148	190
122	150	190
126	151	189
133	153	182
131	151	179
104	121	154
62	91	132
47	73	113
48	72	110
7	49	92
75	134	174
48	74	111
7	49	91
130	125	121
97	98	108
238	224	199
239	221	191
111	143	189
131	154	186
128	146	177
47	72	108
5	47	91
4	46	89
244	227	200
114	145	190
130	150	180
56	78	117
39	66	101
42	38	46
245	229	203
116	144	187
16	62	108
53	46	35
64	60	55
111	107	114
23	71	115
6	48	90
172	159	150
168	156	147
130	154	188
138	130	128
89	90	102
244	228	202
128	148	176
96	114	148
41	86	128
67	125	164
117	113	116
119	147	191
123	151	190
127	153	188
128	154	189
130	153	187
132	154	185
51	79	118
45	71	110
42	68	103
6	49	91
78	78	87
54	82	122
7	48	91
5	40	82
141	132	130
105	106	112
60	81	118
179	164	151
165	155	145
239	222	195
243	226	200
130	156	186
133	153	180
59	80	120
8	52	97
6	49	90
166	156	147
150	138	133
246	232	209
133	154	183
133	152	182
131	150	177
58	87	128
48	75	112
47	73	109
6	47	92
165	156	148
130	147	176
62	92	133
48	74	113
167	156	147
112	143	190
120	149	189
63	128	168
166	152	147
245	231	205
115	145	188
67	87	124
172	159	149
158	147	143
148	141	138
143	136	135
137	131	134
121	118	126
117	115	123
124	150	190
125	152	189
132	155	186
131	150	180
93	110	144
47	73	109
48	91	135
25	76	123
5	47	91
5	46	90
6	45	89
164	154	146
160	150	145
241	222	195
246	231	208
133	151	180
101	118	150
168	157	148
99	99	110
235	222	200
243	227	202
120	149	189
129	153	188
46	74	113
153	144	140
17	68	115
9	54	99
5	47	90
105	105	114
114	145	191
125	152	190
128	152	188
12	59	105
5	48	91
6	46	91
4	42	86
74	138	178
110	109	112
128	154	189
56	85	124
168	156	147
134	128	132
132	155	186
134	153	183
130	149	177
60	82	121
60	90	131
48	76	115
47	73	110
46	72	111
6	49	93
164	152	145
147	138	137
243	228	202
130	155	186
56	78	117
52	81	120
29	83	131
111	141	191
116	146	191
120	149	190
122	149	191
133	156	184
134	154	184
129	146	175
47	73	110
6	48	91
125	151	189
133	151	179
47	75	112
42	94	139
183	167	152
175	162	151
161	151	143
247	231	208
120	116	124
244	229	205
246	232	209
118	147	191
122	150	190
94	113	145
5	47	90
67	133	179
224	213	193
167	155	147
247	232	209
130	154	188
130	149	176
110	127	156
8	52	97
5	46	90
172	158	149
170	157	148
244	228	203
113	145	191
126	152	189
131	154	188
132	155	186
82	104	140
48	73	111
129	154	188
134	153	180
65	95	133
6	47	91
5	48	90
158	148	143
127	153	190
131	156	186
58	81	118
67	87	120
50	75	115
52	106	152
18	74	123
12	63	111
133	152	182
61	90	130
48	75	114
5	46	90
121	149	191
132	155	187
49	76	113
46	72	110
4	45	89
29	90	141
9	53	98
168	157	147
170	157	149
111	142	191
126	151	191
130	155	186
135	155	182
131	152	177
242	226	202
247	235	213
116	145	192
130	154	188
132	157	185
14	67	115
7	50	94
242	226	202
135	155	184
55	84	124
10	57	104
172	159	150
101	102	111
110	110	118
237	224	204
246	231	209
132	156	187
59	88	128
6	48	91
4	43	90
166	156	147
158	149	143
152	144	141
129	154	190
131	152	178
23	85	135
64	137	186
147	138	137
136	130	133
128	154	191
102	121	153
30	96	147
119	116	124
246	232	208
181	166	152
244	229	205
111	143	190
122	149	190
126	152	189
133	153	179
130	148	176
53	82	119
47	74	111
52	110	158
6	47	90
173	158	143
187	172	154
174	161	150
123	151	191
132	150	177
48	74	111
5	46	90
4	46	89
166	153	145
111	143	191
126	154	191
66	92	131
48	74	114
10	54	96
170	158	149
119	148	190
132	157	187
135	156	185
11	55	101
170	160	150
134	153	183
83	103	138
64	84	117
15	72	117
10	62	109
6	48	90
122	150	190
126	152	190
131	156	187
127	147	175
112	144	191
9	52	96
166	156	148
125	153	190
131	155	189
55	83	123
48	76	113
17	74	124
3	43	89
246	231	208
118	148	189
135	156	183
132	149	177
47	76	113
39	107	158
18	79	131
7	50	92
173	160	151
229	218	203
246	231	207
247	234	213
115	146	191
134	156	186
94	111	145
53	115	163
5	45	89
5	46	90
64	128	174
173	160	151
173	160	150
166	156	146
118	117	123
244	231	207
112	142	192
131	156	187
177	164	151
171	158	149
247	234	213
68	88	120
56	88	127
8	57	99
110	110	118
129	155	188
132	152	177
65	93	132
28	95	147
5	47	90
4	45	88
188	172	156
172	159	150
166	156	146
159	149	143
152	142	140
134	128	132
125	153	190
126	155	189
134	157	186
135	156	185
15	70	117
8	59	105
167	154	143
123	151	191
132	157	188
135	154	184
130	146	175
48	77	115
23	89	141
135	154	182
81	100	135
47	78	115
3	44	88
114	146	191
121	150	191
132	151	178
32	102	156
119	148	190
133	152	180
5	47	90
173	160	149
171	160	147
125	153	190
131	156	187
132	157	187
133	158	185
131	149	176
47	73	110
54	116	166
41	112	165
174	162	149
148	138	137
10	64	111
248	234	213
113	144	190
65	93	133
15	75	124
8	58	103
8	53	98
5	47	91
75	141	186
158	149	142
181	166	149
174	160	149
172	160	148
168	157	146
121	119	125
128	154	189
133	156	187
137	157	184
75	91	125
53	82	122
7	49	93
173	160	148
172	160	148
161	150	142
130	124	126
130	155	189
61	90	130
3	45	88
173	159	149
237	221	197
135	157	186
102	117	148
45	71	109
46	75	115
3	44	88
172	160	147
247	233	211
118	147	191
10	63	110
173	160	148
247	232	211
126	153	190
125	152	191
131	147	175
46	74	113
126	155	189
52	121	170
116	145	192
132	152	177
65	82	118
57	88	127
244	229	205
122	151	191
133	157	187
19	84	136
16	78	126
5	47	94
172	160	144
171	159	145
129	126	129
136	156	183
134	154	179
85	104	137
63	93	133
46	75	112
8	59	102
7	51	94
178	162	144
168	154	141
165	152	142
171	157	145
175	161	148
164	153	143
234	215	188
120	149	191
121	150	190
28	97	149
8	53	97
153	144	135
161	151	141
161	149	140
164	153	143
166	154	142
169	157	144
175	160	148
151	142	135
245	229	207
125	151	191
130	155	189
50	79	118
33	108	161
11	70	119
244	234	215
248	234	213
125	153	190
131	158	188
131	149	176
53	83	120
60	126	175
46	108	155
153	144	135
129	124	127
112	144	190
115	146	192
133	158	186
137	156	186
5	47	90
173	160	147
128	154	190
96	114	146
41	72	113
22	91	145
11	68	114
161	150	141
243	226	203
136	156	184
47	122	174
13	65	112
7	49	94
163	153	143
165	155	145
174	160	148
132	126	128
133	158	186
162	148	135
186	170	150
118	148	192
131	157	187
8	57	101
163	152	142
167	156	144
173	159	146
247	235	213
170	158	146
175	162	148
126	154	191
134	157	188
133	153	178
18	83	135
11	64	111
169	156	144
136	129	125
112	145	190
115	145	191
125	151	191
9	61	108
5	47	90
4	44	89
172	158	142
122	150	191
133	157	188
136	157	185
136	156	182
63	93	132
14	76	126
6	49	98
174	161	148
155	143	135
245	234	214
132	151	177
99	118	148
35	114	170
6	55	98
147	136	130
249	236	214
124	152	192
132	158	188
137	158	187
63	83	117
23	97	150
21	90	144
72	143	188
116	147	191
125	153	192
135	155	180
87	106	139
56	88	127
53	81	121
249	237	217
128	156	189
131	157	189
137	157	184
47	76	114
58	130	182
26	103	157
7	55	101
167	154	145
152	141	131
5	51	96
173	161	147
44	74	110
15	71	118
160	150	141
249	236	214
127	156	189
44	125	180
32	112	168
22	97	151
14	70	120
183	169	149
242	230	213
117	149	190
125	154	190
134	159	186
133	152	178
9	62	108
171	159	147
175	162	147
113	145	191
137	158	186
130	148	175
6	50	93
168	155	142
134	154	179
4	52	97
123	151	191
130	156	189
131	158	188
19	87	139
15	79	130
151	143	137
166	153	141
162	153	142
173	161	147
177	163	150
159	146	135
114	147	192
117	146	193
138	156	184
64	92	131
10	67	113
6	55	101
76	142	185
162	149	141
165	155	144
174	162	149
125	153	192
133	158	189
134	160	187
84	102	135
51	80	119
164	153	143
249	237	218
250	237	217
138	158	185
57	87	127
44	74	113
54	135	188
25	105	159
166	154	138
121	150	190
133	158	189
9	57	104
168	156	144
126	154	191
127	156	190
135	155	182
132	151	177
22	64	110
43	127	182
23	97	152
118	148	192
126	154	191
63	83	116
9	58	103
8	57	101
5	48	92
168	157	146
176	163	149
248	236	215
110	127	157
33	117	173
21	94	147
247	232	211
121	150	192
13	75	126
7	51	96
173	158	144
246	233	213
113	144	191
119	148	190
131	157	190
132	157	191
137	159	186
137	154	182
95	114	144
66	88	122
159	147	136
183	168	149
178	164	148
170	157	141
170	159	141
134	154	181
56	135	189
13	73	120
124	153	192
137	157	183
29	110	166
161	151	141
127	156	190
46	76	114
52	137	191
12	68	115
11	64	111
9	59	104
96	145	178
128	157	191
135	158	189
26	103	159
18	83	135
8	53	98
175	162	148
125	153	192
129	157	190
137	158	184
171	156	142
171	159	147
246	231	208
138	155	181
45	132	186
181	166	148
166	152	138
245	234	215
117	146	193
132	159	189
132	159	190
133	159	189
136	159	187
139	157	183
61	91	129
35	120	178
154	144	137
158	149	139
163	151	142
177	164	149
179	165	150
123	152	192
134	154	179
51	81	118
9	60	106
163	151	141
166	155	143
172	160	146
248	235	215
120	150	191
52	138	194
28	109	165
23	98	153
166	155	145
118	148	192
131	158	188
41	129	186
19	90	143
180	166	149
163	153	143
176	162	149
113	145	191
138	159	186
88	106	138
67	86	118
27	105	159
15	73	120
10	60	107
10	58	104
170	158	146
124	154	192
128	156	190
131	157	190
138	159	186
15	59	110
183	167	150
157	147	132
58	85	121
12	74	124
8	56	100
67	135	181
174	160	145
252	240	217
134	160	187
137	155	182
31	113	169
9	61	107
116	147	191
133	160	189
18	84	137
133	158	189
11	66	113
159	147	134
243	232	209
126	154	191
128	157	189
246	232	209
121	153	191
135	155	181
129	149	176
115	146	192
125	154	191
139	158	185
30	110	163
167	154	140
158	147	138
92	110	143
54	136	193
12	64	112
180	165	149
202	185	167
242	230	209
112	144	191
124	154	192
138	158	187
42	79	117
13	72	121
11	63	108
118	148	192
121	150	192
133	158	189
134	159	189
138	158	183
138	156	183
134	153	179
57	86	124
34	120	174
25	100	155
23	94	148
15	80	132
11	64	110
12	62	107
182	168	149
159	148	140
169	156	141
151	140	128
136	160	188
137	160	187
53	79	115
14	70	119
10	61	105
127	155	192
134	159	189
153	143	136
248	233	206
123	152	192
126	157	191
68	86	116
54	142	197
163	152	141
127	118	110
172	155	139
67	95	131
44	134	190
79	145	188
131	157	190
50	141	198
179	163	152
182	166	147
159	146	133
28	108	164
16	78	125
12	68	115
186	170	150
132	150	178
41	126	181
156	146	141
156	146	140
168	158	147
243	227	201
113	146	191
115	148	193
127	155	192
129	157	191
134	159	189
155	145	139
118	112	107
163	153	146
138	159	186
139	159	185
31	114	169
13	66	114
243	228	201
190	172	150
132	159	189
124	125	135
22	90	142
14	64	111
156	147	137
181	164	143
121	151	191
126	154	191
137	155	182
92	107	137
123	124	132
70	86	110
26	105	161
16	81	131
14	62	109
181	166	146
116	148	192
118	150	193
134	158	190
137	159	188
125	137	159
19	74	122
14	75	123
13	65	110
123	154	192
192	187	182
74	142	187
43	36	31
78	99	127
15	76	123
160	148	137
24	23	31
24	25	31
26	24	30
26	25	32
27	26	32
28	27	33
30	25	29
62	51	41
146	133	120
247	230	198
126	154	193
108	109	116
29	27	32
128	156	193
131	157	191
135	159	189
137	157	182
59	150	204
170	153	131
136	160	188
136	155	181
25	99	153
13	66	111
33	30	32
49	136	190
240	222	193
62	86	123
51	140	197
26	106	164
150	142	133
169	156	139
128	157	191
138	160	184
135	152	179
28	98	151
29	107	163
29	29	33
183	160	122
189	168	135
185	167	135
113	145	192
115	147	192
140	160	187
20	82	130
15	74	123
38	33	37
26	25	31
240	222	187
126	155	192
117	119	124
218	213	204
40	123	178
29	87	132
143	127	110
187	166	140
124	153	192
125	154	193
127	156	192
130	158	191
131	159	189
134	159	190
135	160	190
139	159	187
124	124	127
32	114	171
27	101	155
15	71	118
80	145	186
119	150	191
120	150	194
125	155	193
134	159	189
30	110	166
15	67	113
14	68	112
13	66	110
146	141	137
33	28	22
28	31	26
27	27	34
137	161	187
110	109	115
113	113	115
48	132	188
180	167	148
27	29	24
246	224	175
25	92	145
157	147	137
37	31	27
27	25	33
72	69	65
241	219	175
139	160	190
136	155	180
48	116	168
55	148	204
151	141	133
152	142	133
34	31	37
26	24	29
130	158	191
22	85	134
20	78	124
236	215	184
119	149	193
111	112	115
63	154	211
21	80	126
242	223	183
115	147	193
137	161	189
140	160	188
139	160	185
161	167	172
52	140	195
31	107	159
152	143	133
27	29	22
25	27	32
184	167	144
113	147	192
118	151	192
124	154	193
129	155	192
132	158	191
138	158	185
138	156	182
134	150	175
102	112	127
35	115	169
24	27	33
188	172	147
176	160	138
147	133	120
126	156	194
148	149	154
88	149	193
16	69	116
82	147	186
146	140	135
133	160	190
133	160	190
135	160	190
58	88	124
58	84	119
18	73	115
187	167	146
59	89	127
201	204	204
54	140	194
40	121	176
22	78	122
164	152	137
38	35	36
134	161	190
102	117	145
33	89	129
121	153	192
125	155	193
46	128	183
17	72	118
128	156	193
30	103	155
37	30	24
25	29	22
75	76	79
119	151	192
139	160	187
135	155	179
100	109	118
124	157	170
114	146	192
116	148	193
139	159	184
101	117	146
62	159	216
52	135	188
25	94	146
25	88	137
180	165	147
246	228	195
127	156	192
55	149	204
37	113	166
25	82	128
26	27	34
148	136	122
140	160	185
29	78	117
147	139	131
60	56	56
34	28	21
172	159	144
235	216	185
120	152	191
124	154	193
130	159	191
132	151	176
67	96	133
55	85	123
53	82	118
91	168	218
17	74	122
155	145	135
130	158	191
134	159	190
136	160	190
137	161	189
139	161	189
70	86	116
57	145	200
21	75	117
26	25	32
243	226	193
137	157	182
91	111	144
76	147	189
24	27	34
126	156	192
59	143	194
51	129	183
135	160	190
45	123	177
18	73	120
168	154	137
26	23	30
25	24	32
185	169	146
241	227	197
123	152	193
131	160	189
61	83	117
62	157	212
30	103	153
156	146	135
68	69	74
137	161	188
184	169	147
232	214	185
52	81	116
55	135	188
28	96	147
27	29	23
183	166	148
121	151	193
140	159	184
23	86	135
21	81	128
20	77	123
18	80	126
27	29	25
115	148	193
130	158	192
137	162	189
57	88	126
150	140	131
37	32	27
171	159	142
134	161	190
60	141	193
37	113	164
188	172	149
129	156	194
132	151	176
67	150	203
20	78	125
60	56	59
118	149	193
124	154	193
126	155	193
128	155	194
131	157	192
140	161	186
52	82	119
66	155	209
95	148	179
116	148	193
123	152	194
135	161	191
140	161	188
141	158	183
137	157	181
79	163	220
142	139	137
179	163	146
155	144	136
169	154	137
244	230	201
188	171	152
135	160	191
44	79	119
68	149	200
132	160	192
67	96	134
44	122	173
45	44	50
235	214	182
122	152	192
137	156	180
74	165	221
67	162	220
28	26	35
76	73	75
132	159	191
134	161	191
81	104	140
64	86	120
50	81	116
53	132	183
246	231	201
26	27	39
240	225	202
127	156	193
129	158	192
142	159	185
31	101	153
20	81	128
34	34	43
129	157	194
103	122	152
62	141	192
39	111	162
22	85	133
34	34	41
36	35	42
137	160	191
25	93	143
25	88	138
66	143	190
23	25	36
20	23	35
33	34	42
124	154	193
127	155	194
137	155	179
52	82	119
46	120	172
154	145	135
52	47	53
175	162	145
240	223	191
118	151	192
140	161	185
139	158	183
67	133	180
70	162	215
69	148	197
175	160	142
116	148	193
138	161	189
46	76	113
69	166	219
19	83	131
157	146	137
87	81	78
122	153	194
135	161	191
146	137	131
35	30	36
115	147	193
136	160	191
140	161	187
75	167	219
73	152	201
62	137	189
153	143	134
182	166	146
186	171	152
171	157	140
188	172	152
138	157	182
132	149	177
73	154	204
175	161	146
246	231	201
119	152	193
124	153	194
136	161	191
79	163	214
163	150	134
141	158	184
63	94	132
69	143	194
24	87	137
243	228	201
239	223	200
95	114	147
78	153	201
75	149	200
45	117	168
32	101	151
27	93	143
152	140	128
146	133	124
127	157	194
129	158	192
133	159	192
138	162	189
55	130	181
158	145	136
157	147	137
162	150	139
155	143	131
163	151	140
157	147	135
166	153	139
137	162	190
141	163	187
61	83	118
80	160	210
77	170	222
137	137	133
156	143	134
157	145	135
175	159	144
169	156	141
183	172	156
116	149	194
118	151	192
126	156	193
57	87	125
171	158	144
176	162	146
117	150	193
127	156	195
142	162	186
140	160	185
82	160	209
40	112	162
168	155	142
140	161	189
80	166	218
76	147	193
114	148	192
122	155	193
131	160	192
135	160	191
135	161	190
47	76	113
66	138	189
21	86	135
146	137	130
157	147	137
179	165	147
242	226	197
138	157	181
137	155	179
133	150	178
82	157	204
158	147	134
154	144	134
185	170	150
138	161	190
46	80	117
46	122	172
22	89	141
125	155	194
140	162	189
69	98	137
85	169	219
79	151	199
120	153	194
82	154	202
57	132	184
88	149	187
173	160	143
115	147	194
122	154	193
127	156	194
101	119	149
63	86	120
33	103	154
28	97	148
160	149	139
163	153	140
170	157	141
233	217	190
137	161	192
141	161	188
52	83	119
78	150	199
42	114	165
240	225	200
141	158	184
140	157	183
81	173	224
87	165	214
34	105	156
139	135	130
148	138	128
175	160	142
150	141	132
181	169	156
118	151	194
129	158	192
138	162	190
61	93	131
28	97	149
190	174	155
246	230	202
127	157	193
129	158	192
31	104	153
133	159	192
133	159	192
136	161	191
94	115	148
89	162	207
179	164	146
177	164	147
140	160	186
82	166	216
97	169	213
248	234	209
126	156	194
46	121	175
41	112	164
140	162	186
72	144	193
117	150	194
123	155	194
129	157	194
137	162	190
137	162	189
136	155	179
67	96	133
97	175	222
86	158	203
53	129	179
162	150	139
121	153	194
136	161	192
128	148	174
46	76	113
88	174	225
63	138	188
38	111	163
75	151	198
155	144	134
183	169	150
156	146	136
119	151	192
134	161	194
140	161	186
141	160	185
140	158	182
80	111	148
44	78	114
81	172	222
33	104	156
31	103	155
158	147	132
159	147	131
221	204	173
114	148	193
105	177	220
96	166	210
124	153	167
175	162	145
237	220	192
246	230	201
128	158	194
141	162	189
58	89	127
86	157	203
39	115	166
159	146	137
168	156	142
248	233	210
236	221	193
124	154	193
133	160	194
165	153	140
139	162	190
67	99	138
79	151	199
139	132	124
189	174	154
241	227	201
130	159	194
135	162	191
138	161	192
141	162	186
48	123	175
45	117	169
174	162	142
236	219	189
138	163	191
139	157	181
91	114	146
43	78	115
149	140	131
102	172	214
94	164	210
143	162	186
105	125	153
50	80	118
40	113	165
171	158	142
174	159	144
116	150	194
119	152	194
127	157	195
129	158	192
136	161	191
133	153	177
89	159	205
69	143	192
59	133	184
37	112	164
163	151	138
187	173	155
186	174	157
121	154	194
141	162	189
143	135	126
181	166	147
83	176	226
99	179	226
147	138	129
153	143	134
243	227	200
115	149	194
122	155	193
131	160	192
76	153	197
164	152	133
152	141	131
130	158	195
130	159	194
137	162	192
140	164	190
143	162	187
142	159	185
85	115	151
54	85	122
125	156	194
138	163	191
45	80	116
98	169	213
47	77	113
81	155	202
160	148	136
247	233	209
239	224	198
140	157	183
46	123	176
41	117	171
121	153	194
128	158	194
142	160	184
136	157	179
76	107	145
62	93	132
51	80	116
84	171	220
53	131	183
157	146	134
71	148	196
183	168	148
247	235	214
134	161	194
136	161	192
137	162	192
89	178	227
169	157	140
122	154	195
93	115	146
91	163	210
41	121	176
174	159	140
158	144	131
178	162	146
116	149	194
118	150	193
119	152	195
137	163	190
142	163	190
143	161	186
101	177	223
100	173	216
61	139	189
53	135	185
156	145	133
168	156	140
173	159	143
174	161	144
190	175	156
126	157	195
130	150	176
69	100	138
46	78	113
81	155	198
147	138	127
188	172	153
129	158	195
132	161	193
49	78	114
140	135	129
148	140	131
166	152	140
244	230	205
126	155	195
131	159	194
138	164	191
144	163	187
41	120	175
180	165	146
141	164	190
140	158	182
58	87	127
47	80	117
162	151	139
242	228	205
248	237	215
50	78	115
83	175	225
44	124	179
117	150	194
139	163	191
65	144	195
151	142	132
190	175	155
120	153	194
123	156	194
135	162	191
136	163	192
143	164	188
140	160	185
135	155	179
48	78	114
70	139	185
81	157	206
75	153	202
57	137	188
49	128	181
153	144	133
84	114	152
92	168	215
208	195	177
243	231	209
128	160	193
107	128	156
172	158	142
127	157	195
127	158	195
138	164	191
144	161	186
97	172	217
54	137	191
151	142	131
242	230	206
115	149	194
126	156	194
136	162	192
142	163	190
48	78	113
122	154	195
133	161	193
54	85	123
87	176	226
143	135	128
160	149	136
131	160	194
142	163	190
145	164	188
93	175	222
163	149	134
175	159	144
192	178	159
246	234	208
175	160	142
154	144	133
163	151	138
142	159	184
90	112	145
85	174	224
42	127	183
163	150	138
178	164	146
188	172	153
64	96	134
59	139	192
150	141	131
130	159	193
72	103	142
85	165	215
83	161	210
93	155	191
129	158	195
142	162	186
139	158	183
57	89	128
49	79	113
49	130	184
84	158	202
118	151	194
121	153	194
123	156	194
138	156	181
44	76	111
77	153	201
66	147	198
156	145	132
170	157	143
182	169	152
189	177	160
43	125	180
51	137	189
144	136	127
160	150	138
87	171	219
132	162	193
134	163	192
138	164	191
142	165	189
168	156	140
245	233	209
117	149	195
122	153	196
130	160	194
136	162	194
137	163	192
140	164	191
143	163	189
105	126	155
85	113	151
75	154	204
158	148	135
253	243	222
117	150	195
128	158	195
53	84	120
242	230	208
122	155	195
124	156	194
44	73	109
161	147	133
241	229	206
134	161	194
147	164	189
81	174	225
158	146	132
231	218	201
234	221	201
238	227	207
129	159	195
143	161	185
48	77	114
43	128	184
219	209	194
220	210	194
222	212	195
224	214	197
227	216	199
229	218	201
233	222	203
115	148	193
131	160	194
210	203	187
217	209	195
215	207	191
215	207	193
217	208	194
219	210	195
220	211	196
120	152	196
75	162	211
80	158	204
206	198	185
137	163	193
139	163	193
141	164	190
141	160	184
69	101	139
61	93	131
57	88	126
49	80	116
84	169	218
78	162	214
57	141	195
49	133	188
44	130	186
231	222	203
240	228	207
248	236	212
139	165	192
140	158	182
45	74	109
71	158	208
215	207	194
237	226	206
241	233	213
254	248	227
242	229	210
90	114	147
43	74	110
97	156	192
130	159	196
135	163	193
49	80	115
74	166	219
63	150	203
210	203	189
223	214	198
121	154	197
131	160	195
138	164	191
144	164	188
143	163	187
136	156	180
83	114	151
128	157	196
107	128	156
221	213	197
117	151	194
124	156	195
133	162	194
126	157	195
41	71	106
76	171	223
53	140	195
203	195	183
221	213	197
116	149	194
146	165	189
142	160	184
136	156	180
55	86	122
226	217	200
244	232	210
247	235	211
128	159	194
142	164	191
100	122	154
72	105	143
56	144	199
93	159	197
120	153	196
122	154	195
138	163	193
143	161	185
129	159	195
132	161	195
144	165	190
81	172	224
69	161	214
43	132	187
156	146	132
217	209	196
228	219	202
244	231	212
139	165	192
65	97	135
48	78	115
49	79	113
46	75	109
64	155	208
218	210	197
131	161	195
145	163	188
83	113	152
72	159	209
69	164	218
47	137	191
44	133	190
250	238	215
131	160	195
139	165	192
236	225	207
136	162	195
137	164	193
110	127	154
199	203	197
209	200	188
205	198	186
232	221	203
254	248	229
243	231	210
254	247	223
144	166	190
61	92	130
58	89	126
51	82	118
44	72	105
122	155	196
122	155	196
129	159	195
41	70	103
132	162	194
137	164	194
140	157	181
50	80	114
69	157	208
58	151	206
106	166	200
116	150	195
133	162	196
145	164	189
143	162	186
114	131	159
215	208	195
242	232	214
245	232	213
56	144	199
246	234	212
117	152	194
125	157	196
139	165	192
142	165	192
138	164	193
112	126	154
87	118	155
51	144	200
155	145	133
218	211	199
224	215	199
120	153	196
136	162	195
141	164	193
144	163	188
48	140	195
131	161	195
142	160	184
79	166	219
73	157	209
211	206	196
221	212	195
221	213	196
68	100	138
65	163	218
126	159	194
128	161	195
132	161	193
112	128	155
51	81	113
47	76	110
48	78	112
235	224	204
254	248	228
252	243	219
252	238	210
127	160	195
245	233	211
125	157	196
251	238	214
116	150	195
125	157	197
137	164	194
145	166	190
148	166	189
79	109	149
215	206	191
216	208	193
244	232	212
122	155	196
124	156	195
133	162	194
107	124	155
52	83	119
44	73	106
43	72	104
61	158	213
212	205	193
203	195	184
203	197	179
226	219	202
231	223	204
142	165	190
57	87	126
217	209	195
213	204	192
144	164	188
64	95	132
46	75	109
51	147	202
51	143	199
182	167	149
219	209	193
254	245	217
140	166	193
140	164	192
68	157	210
52	140	193
115	170	201
154	143	132
208	200	187
234	224	204
240	230	208
243	233	213
248	235	213
118	151	196
135	162	196
144	161	184
43	72	105
139	164	194
141	160	183
86	117	154
212	204	191
254	249	229
254	248	228
109	127	153
70	102	140
50	80	115
216	208	194
97	85	67
81	76	57
105	106	87
143	164	185
139	157	182
92	78	60
215	206	191
121	154	197
123	157	195
127	158	196
128	160	196
130	161	195
132	161	195
140	166	191
148	167	189
51	81	117
51	80	114
37	72	107
87	160	203
210	202	191
57	51	45
57	156	211
71	61	50
246	234	212
252	241	218
146	165	188
45	74	107
215	210	194
234	223	203
246	236	216
254	247	220
117	151	196
119	152	195
122	155	196
145	166	190
143	161	185
123	140	166
60	91	129
196	187	176
158	145	129
125	158	196
137	164	194
141	166	192
43	71	105
130	122	113
236	225	205
242	214	181
135	155	179
142	127	109
235	225	205
143	163	187
101	122	154
47	76	110
42	71	104
145	133	121
155	146	130
254	249	227
249	237	213
139	165	194
139	165	192
55	86	123
74	165	219
66	154	208
146	130	109
146	135	121
242	233	212
127	160	195
130	160	196
132	163	194
135	164	195
135	164	193
138	165	194
64	96	134
52	81	115
207	200	188
219	211	195
71	103	142
44	74	107
156	144	132
136	124	108
157	147	132
155	147	133
128	161	196
85	115	154
58	154	210
124	158	196
145	164	188
141	160	183
188	171	146
244	233	213
254	247	222
140	166	193
53	83	119
59	156	213
235	223	204
254	249	228
247	236	214
126	158	196
132	162	196
46	75	109
41	70	101
64	152	205
64	154	207
252	243	226
245	235	214
116	150	195
149	167	189
44	73	105
117	151	196
119	154	196
143	166	193
107	127	156
50	80	114
103	165	201
165	153	135
253	241	213
145	166	187
144	162	186
134	156	181
42	72	103
208	201	188
188	174	153
42	70	102
208	198	183
178	163	144
123	156	197
141	167	194
147	168	190
177	161	140
172	158	139
173	159	141
184	168	148
183	169	149
190	176	154
254	249	227
250	240	216
59	92	127
240	227	208
242	213	180
132	162	196
139	165	192
45	74	108
214	206	192
129	162	197
143	161	185
139	158	183
97	120	155
62	94	132
192	177	156
232	221	201
237	225	207
237	226	206
244	233	213
124	158	196
145	167	191
68	100	139
52	82	116
49	79	113
43	69	103
204	201	193
159	148	133
128	160	198
138	165	194
145	163	187
52	82	116
219	211	196
245	238	216
118	153	195
121	154	196
126	159	197
135	164	195
137	165	195
141	166	193
80	112	151
52	85	120
242	231	212
247	236	214
252	240	212
65	161	215
254	247	223
254	244	216
117	151	196
147	165	188
48	76	109
40	68	100
254	250	228
132	162	196
251	240	217
131	161	197
141	167	194
141	167	192
149	169	190
149	167	190
104	125	155
58	88	127
45	74	108
42	70	102
39	68	101
87	161	202
220	210	194
254	248	228
147	168	191
124	156	197
210	201	188
246	225	193
101	125	155
43	72	105
43	69	102
